[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
14,1000,40,7.7,28,77,944,35,12,9,56,8.84659543,99,431,41.58553107,10.11740014,8.34943277,9.357876299,485,22,459,34,507,493
15,1000,40,7.7,28,76,945,33,16,6,55,8.549842722,102,420,41.78888999,9.911072173,8.288552403,8.811133041,477,23,468,32,500,500
12,1000,40,7.7,28,88,939,40,14,7,61,8.886027927,112,433,42.48743286,10.35531216,8.343130245,9.387164248,457,23,482,38,480,520
11,1000,40,7.7,28,90,946,37,9,8,54,8.688836666,107,424,41.95570387,9.992521292,8.108621679,9.285528347,485,22,461,32,507,493
9,1000,40,7.7,28,95,965,22,7,6,35,8.638996785,112,410,42.2621627,10.11875577,8.450432024,8.818004658,469,18,496,17,487,513
13,1000,40,7.7,28,86,952,31,14,3,48,8.877466452,109,386,41.78403528,10.13231738,8.685750755,9.06314386,470,22,482,26,492,508
10,1000,40,7.7,28,94,946,37,7,10,54,8.660257328,118,464,42.64815561,10.31741591,8.426662349,8.92579692,503,29,443,25,532,468
14,1000,40,7.7,28,78,946,33,12,9,54,8.852738365,103,420,41.62012565,10.15105865,8.337833849,9.382264917,487,20,459,34,507,493
16,1000,40,7.7,28,55,964,26,8,2,36,7.729788688,126,415,41.38355062,9.672867728,7.491821285,7.969667476,484,18,480,18,502,498
15,1000,40,7.7,28,77,946,33,14,7,54,8.570227098,118,431,41.80572587,9.925529908,8.329981383,8.810472814,479,21,467,33,500,500
12,1000,40,7.7,28,89,939,40,13,8,61,8.918593315,110,417,42.51818044,10.373946,8.369062113,9.425852886,457,23,482,38,480,520
11,1000,40,7.7,28,91,947,37,9,7,53,8.685959212,101,428,41.99440429,10.0332775,8.115079381,9.27305064,486,21,461,32,507,493
9,1000,40,7.7,28,96,965,22,7,6,35,8.655740981,111,430,42.30701573,10.12995004,8.470945117,8.831170973,468,19,497,16,487,513
13,1000,40,7.7,28,87,951,32,12,5,49,8.873162987,118,434,41.78847196,10.131809,8.610211734,9.127832311,471,21,480,28,492,508
10,1000,40,7.7,28,95,945,38,7,10,55,8.701972138,97,425,42.66605791,10.33166047,8.488955938,8.944118758,503,29,442,26,532,468
14,1000,40,7.7,28,79,945,35,12,8,55,8.836126621,102,432,41.63870101,10.17758543,8.317749086,9.369224815,486,21,459,34,507,493
16,1000,40,7.7,28,56,965,25,8,2,35,7.707475844,109,434,41.39083265,9.673066994,7.473488033,7.943343074,484,18,481,17,502,498
15,1000,40,7.7,28,78,946,32,15,7,54,8.587439372,114,420,41.82169979,9.933892158,8.335062314,8.839816429,479,21,467,33,500,500
9,1000,40,7.7,28,97,965,22,7,6,35,8.645678187,126,425,42.32829098,10.15771506,8.500378149,8.78361409,467,20,498,15,487,513
11,1000,40,7.7,28,92,947,37,8,8,53,8.688070586,98,414,42.01249774,10.05787936,8.107018169,9.285623477,487,20,460,33,507,493
12,1000,40,7.7,28,90,941,38,13,8,59,8.930400158,100,442,42.56039687,10.38761491,8.393016783,9.426446349,457,23,484,36,480,520
13,1000,40,7.7,28,88,950,33,12,5,50,8.954534033,100,431,41.80034475,10.13910528,8.707881438,9.193418043,470,22,480,28,492,508
10,1000,40,7.7,28,96,945,38,7,10,55,8.707239577,120,456,42.70006182,10.33729595,8.476454948,8.969584497,503,29,442,26,532,468
14,1000,40,7.7,28,80,945,37,12,6,55,8.851778458,98,443,41.67351995,10.20794598,8.378929546,9.338055128,485,22,460,33,507,493
15,1000,40,7.7,28,79,945,33,15,7,55,8.629372528,122,426,41.84098068,9.926798604,8.372192918,8.886552139,478,22,467,33,500,500
16,1000,40,7.7,28,57,965,24,9,2,35,7.738537617,111,447,41.41509933,9.70801963,7.537555196,7.941134354,484,18,481,17,502,498
9,1000,40,7.7,28,98,964,23,7,6,36,8.661611292,117,427,42.39565696,10.17352231,8.465962205,8.84734444,467,20,497,16,487,513
12,1000,40,7.7,28,91,941,38,13,8,59,8.938361779,109,421,42.56866952,10.40514348,8.367234024,9.46555663,457,23,484,36,480,520
11,1000,40,7.7,28,93,947,37,8,8,53,8.685557676,106,457,42.06350763,10.08879165,8.099548598,9.288207985,487,20,460,33,507,493
13,1000,40,7.7,28,89,949,34,11,6,51,8.991166068,92,418,41.85315334,10.16579711,8.789743416,9.1862447,469,23,480,28,492,508
10,1000,40,7.7,28,97,946,36,8,10,54,8.708089167,106,458,42.76278151,10.34476315,8.48160724,8.965542981,504,28,442,26,532,468
14,1000,40,7.7,28,81,945,38,12,5,55,8.850339632,92,416,41.69577998,10.22049463,8.367578686,9.346809813,484,23,461,32,507,493
15,1000,40,7.7,28,80,943,34,16,7,57,8.69540527,116,404,41.88275969,9.943539185,8.430820402,8.959990139,476,24,467,33,500,500
9,1000,40,7.7,28,99,963,22,9,6,37,8.715593177,91,410,42.4409529,10.1938815,8.516396902,8.904693735,467,20,496,17,487,513
11,1000,40,7.7,28,94,946,37,9,8,54,8.712945996,97,424,42.09665611,10.12099103,8.125141784,9.317442416,487,20,459,34,507,493
12,1000,40,7.7,28,92,940,39,13,8,60,8.954521933,111,388,42.58908463,10.44300629,8.386042709,9.479271986,457,23,483,37,480,520
16,1000,40,7.7,28,58,963,26,9,2,37,7.799251394,106,415,41.45337224,9.710419115,7.571054117,8.029281581,483,19,480,18,502,498
13,1000,40,7.7,28,90,949,34,11,6,51,8.985226833,117,415,41.86534419,10.16560158,8.784999317,9.179147971,469,23,480,28,492,508
10,1000,40,7.7,28,98,946,35,9,10,54,8.747446353,105,454,42.80336157,10.34815663,8.530199069,8.994402668,504,28,442,26,532,468
14,1000,40,7.7,28,82,942,41,12,5,58,8.849930729,117,396,41.70571763,10.22542822,8.324252208,9.390537242,484,23,458,35,507,493
15,1000,40,7.7,28,81,944,32,17,7,56,8.708329065,120,432,41.93283146,9.945614011,8.467709364,8.948948767,476,24,468,32,500,500
9,1000,40,7.7,28,100,963,21,11,5,37,8.690252006,116,438,42.45667684,10.20825568,8.530311411,8.84208645,468,19,495,18,487,513
11,1000,40,7.7,28,95,947,36,9,8,53,8.722500564,115,397,42.11944649,10.13071676,8.169536825,9.291167127,487,20,460,33,507,493
12,1000,40,7.7,28,93,938,41,12,9,62,8.964707558,103,413,42.60361981,10.47528883,8.391930866,9.493424504,456,24,482,38,480,520
13,1000,40,7.7,28,91,948,35,11,6,52,8.992236297,92,446,41.90549222,10.18127172,8.743141796,9.233485302,468,24,480,28,492,508
16,1000,40,7.7,28,59,960,29,8,3,40,7.836497191,96,431,41.45527206,9.722153253,7.608744624,8.066079096,480,22,480,18,502,498
10,1000,40,7.7,28,99,946,35,9,10,54,8.775619052,87,465,42.82986168,10.34088834,8.563165686,9.017125869,504,28,442,26,532,468
14,1000,40,7.7,28,83,943,42,11,4,57,8.844560936,116,420,41.74351022,10.27096983,8.358743681,9.344174219,484,23,459,34,507,493
15,1000,40,7.7,28,82,944,33,17,6,56,8.698371507,98,433,41.93672903,9.934988192,8.475641871,8.921101143,476,24,468,32,500,500
9,1000,40,7.7,28,101,962,22,11,5,38,8.737177643,121,420,42.47517062,10.21696034,8.575123593,8.891018428,467,20,495,18,487,513
11,1000,40,7.7,28,96,950,33,9,8,50,8.707713357,130,419,42.12682461,10.124654,8.158916618,9.272094587,488,19,462,31,507,493
12,1000,40,7.7,28,94,939,39,13,9,61,8.990026955,114,445,42.63854326,10.49249968,8.436295336,9.501163834,456,24,483,37,480,520
13,1000,40,7.7,28,92,946,37,11,6,54,9.025577728,99,430,41.92303864,10.19182655,8.780779898,9.26266539,468,24,478,30,492,508
10,1000,40,7.7,28,100,945,36,9,10,55,8.752306923,130,441,42.88157493,10.32916347,8.559804829,8.971134089,503,29,442,26,532,468
14,1000,40,7.7,28,84,942,42,11,5,58,8.91081162,94,423,41.77793391,10.28355512,8.381359713,9.455298673,484,23,458,35,507,493
16,1000,40,7.7,28,60,960,30,7,3,40,7.814811216,104,428,41.46410181,9.730254663,7.553404174,8.078317913,481,21,479,19,502,498
15,1000,40,7.7,28,83,945,32,17,6,55,8.703325754,108,439,41.96703778,9.943506396,8.459408116,8.947243391,476,24,469,31,500,500
9,1000,40,7.7,28,102,961,23,11,5,39,8.735808545,104,421,42.49683713,10.23455653,8.559578755,8.903106611,467,20,494,19,487,513
11,1000,40,7.7,28,97,950,33,8,9,50,8.75242158,109,409,42.16535419,10.12793145,8.229600293,9.290089719,488,19,462,31,507,493
12,1000,40,7.7,28,95,940,38,12,10,60,8.990416051,103,436,42.68389467,10.49308288,8.419961989,9.516989032,456,24,484,36,480,520
13,1000,40,7.7,28,93,946,36,13,5,54,9.017961732,101,426,41.97464224,10.20765559,8.78821278,9.240474496,468,24,478,30,492,508
10,1000,40,7.7,28,101,945,36,10,9,55,8.764610864,99,433,42.92803718,10.32915727,8.568383723,8.987672486,504,28,441,27,532,468
14,1000,40,7.7,28,85,940,45,10,5,60,8.951604545,109,425,41.76678862,10.29233414,8.438198165,9.479590418,483,24,457,36,507,493
16,1000,40,7.7,28,61,961,29,7,3,39,7.82932464,122,407,41.49747845,9.740556492,7.551694202,8.109185042,482,20,479,19,502,498
15,1000,40,7.7,28,84,944,33,17,6,56,8.725418359,108,460,41.97288298,9.959329805,8.465513134,8.985323584,475,25,469,31,500,500
9,1000,40,7.7,28,103,961,23,11,5,39,8.736726415,109,419,42.54847873,10.22285552,8.575480418,8.8898001,467,20,494,19,487,513
11,1000,40,7.7,28,98,950,32,9,9,50,8.789660757,96,422,42.18889409,10.14862477,8.277934907,9.315918375,488,19,462,31,507,493
12,1000,40,7.7,28,96,941,37,12,10,59,9.012025012,92,434,42.69374614,10.50121953,8.432236144,9.547214737,456,24,485,35,480,520
13,1000,40,7.7,28,94,946,36,13,5,54,9.027537453,94,419,41.97963133,10.21189528,8.776129422,9.271027121,468,24,478,30,492,508
10,1000,40,7.7,28,102,944,36,9,11,56,8.80531814,113,433,42.9642238,10.33315517,8.553588849,9.09147195,504,28,440,28,532,468
14,1000,40,7.7,28,86,938,46,11,5,62,8.983707464,120,408,41.78591024,10.30846784,8.460176796,9.522105128,483,24,455,38,507,493
15,1000,40,7.7,28,85,943,34,17,6,57,8.740613531,110,406,42.01354011,9.976696728,8.521633655,8.959593407,474,26,469,31,500,500
9,1000,40,7.7,28,104,961,23,10,6,39,8.765457529,100,401,42.56347716,10.2356713,8.615751143,8.907576457,467,20,494,19,487,513
16,1000,40,7.7,28,62,961,28,8,3,39,7.864419968,101,422,41.52624589,9.752521285,7.575752791,8.155405757,482,20,479,19,502,498
17,1000,40,7.7,28,0,949,23,14,14,51,6.811,86,400,39.95017264,8.778064413,6.217573222,7.35440613,454,24,495,27,478,522
11,1000,40,7.7,28,99,949,33,9,9,51,8.815221225,106,418,42.22969831,10.17321298,8.274446093,9.371353053,487,20,462,31,507,493
12,1000,40,7.7,28,97,942,37,12,9,58,9.012371881,101,443,42.75154636,10.52212422,8.436564095,9.54388676,457,23,485,35,480,520
13,1000,40,7.7,28,95,946,35,14,5,54,9.050843713,123,398,41.98983596,10.22983994,8.776599949,9.316449878,468,24,478,30,492,508
10,1000,40,7.7,28,103,942,38,9,11,58,8.818479673,96,443,42.9651859,10.34226262,8.604818167,9.061359845,502,30,440,28,532,468
14,1000,40,7.7,28,87,938,46,11,5,62,8.999236041,119,385,41.80464311,10.32576462,8.481889547,9.531273916,483,24,455,38,507,493
15,1000,40,7.7,28,86,944,32,17,7,56,8.750793789,104,436,42.05194278,9.992704109,8.52010794,8.981479639,475,25,469,31,500,500
17,1000,40,7.7,28,1,950,22,14,14,50,6.847346632,91,401,39.98097526,8.795224602,6.289067948,7.358567343,454,24,496,26,478,522
16,1000,40,7.7,28,63,962,26,9,3,38,7.855191324,103,420,41.53701608,9.774263532,7.578629137,8.133974893,483,19,479,19,502,498
11,1000,40,7.7,28,100,947,34,10,9,53,8.852432226,98,434,42.25829565,10.17556471,8.287240804,9.43367371,486,21,461,32,507,493
13,1000,40,7.7,28,96,946,35,14,5,54,9.073771628,98,443,42.01508904,10.23393765,8.801953357,9.337028693,467,25,479,29,492,508
12,1000,40,7.7,28,98,944,36,12,8,56,9.030872515,111,423,42.79021299,10.54405966,8.475828905,9.543220461,458,22,486,34,480,520
10,1000,40,7.7,28,104,942,38,9,11,58,8.835375217,101,421,42.98721949,10.36374541,8.609981229,9.091592315,502,30,440,28,532,468
18,1000,40,7.7,28,0,935,20,25,20,65,7.295,101,399,39.8810081,9.031927166,6.642147117,7.955734406,482,21,453,44,503,497
14,1000,40,7.7,28,88,938,46,11,5,62,8.99763001,115,431,41.80544098,10.33718716,8.481495817,9.528421157,483,24,455,38,507,493
15,1000,40,7.7,28,87,943,33,16,8,57,8.75268574,117,453,42.07419092,9.996314853,8.56391118,8.9414603,474,26,469,31,500,500
11,1000,40,7.7,28,101,947,34,9,10,53,8.880978261,100,418,42.26996531,10.20394039,8.295785649,9.482788918,486,21,461,32,507,493
13,1000,40,7.7,28,97,948,31,16,5,52,9.088623667,111,423,42.05463333,10.24517837,8.773344963,9.393972333,469,23,479,29,492,508
17,1000,40,7.7,28,2,952,21,13,14,48,6.867921149,87,417,40.00977513,8.79441309,6.319104265,7.370477605,455,23,497,25,478,522
12,1000,40,7.7,28,99,942,38,12,8,58,9.036918625,86,428,42.80463414,10.55611216,8.458831109,9.57053787,456,24,486,34,480,520
16,1000,40,7.7,28,64,963,25,9,3,37,7.861212869,95,411,41.53825906,9.779894131,7.612090823,8.112335895,483,19,480,18,502,498
14,1000,40,7.7,28,89,940,45,10,5,60,8.982592451,100,399,41.8453979,10.35837291,8.462482105,9.517472664,485,22,455,38,507,493
18,1000,40,7.7,28,1,935,20,25,20,65,7.354569049,106,407,39.87413641,9.036497559,6.689535457,8.027631216,482,21,453,44,503,497
15,1000,40,7.7,28,88,943,32,17,8,57,8.803730188,111,443,42.09753068,10.03350245,8.613782104,8.993678271,474,26,469,31,500,500
13,1000,40,7.7,28,98,947,32,16,5,53,9.09392296,115,410,42.05159932,10.25312841,8.731915006,9.444529089,468,24,479,29,492,508
11,1000,40,7.7,28,102,948,33,9,10,52,8.888762741,110,438,42.32611591,10.2152412,8.273734923,9.521255853,487,20,461,32,507,493
12,1000,40,7.7,28,100,944,36,13,7,56,9.017540495,105,430,42.82887901,10.56994504,8.43428418,9.555930939,456,24,488,32,480,520
17,1000,40,7.7,28,3,952,21,12,15,48,6.880369636,92,415,40.03915623,8.806046797,6.332560639,7.382003162,455,23,497,25,478,522
16,1000,40,7.7,28,65,963,25,9,3,37,7.887315834,105,433,41.55658025,9.800491387,7.629403188,8.147300068,483,19,480,18,502,498
14,1000,40,7.7,28,90,941,45,9,5,59,8.981167008,81,434,41.86681008,10.38982187,8.460916653,9.516191207,486,21,455,38,507,493
18,1000,40,7.7,28,2,938,20,23,19,62,7.321247447,108,385,39.90327093,9.048765685,6.688589414,7.961543202,483,20,455,42,503,497
15,1000,40,7.7,28,89,945,31,17,7,55,8.795435312,89,429,42.12248424,10.05511164,8.616139319,8.974731305,474,26,471,29,500,500
13,1000,40,7.7,28,99,948,33,15,4,52,9.088518198,121,418,42.08993623,10.26599855,8.723843313,9.44170726,468,24,480,28,492,508
11,1000,40,7.7,28,103,948,34,8,10,52,8.891779109,105,456,42.36009648,10.240502,8.282047612,9.518825497,487,20,461,32,507,493
12,1000,40,7.7,28,101,944,36,13,7,56,9.017924331,120,412,42.86953322,10.56949973,8.439152874,9.552174907,455,25,489,31,480,520
17,1000,40,7.7,28,4,953,20,12,15,47,6.893360464,84,398,40.0523683,8.833394341,6.328157596,7.410921711,456,22,497,25,478,522
14,1000,40,7.7,28,91,942,44,9,5,58,8.939772522,115,421,41.87349524,10.41263049,8.451741203,9.441662741,486,21,456,37,507,493
16,1000,40,7.7,28,66,964,25,8,3,36,7.889908812,109,408,41.6016053,9.808660618,7.673513131,8.10804261,483,19,481,17,502,498
18,1000,40,7.7,28,3,939,20,22,19,61,7.333914923,86,411,39.96381511,9.068730074,6.694563779,7.980984592,484,19,455,42,503,497
15,1000,40,7.7,28,90,944,31,18,7,56,8.794877582,127,436,42.1454498,10.06914773,8.587028669,9.002726494,473,27,471,29,500,500
13,1000,40,7.7,28,100,948,34,14,4,52,9.105496531,117,418,42.11864529,10.27403831,8.690916487,9.507018937,469,23,479,29,492,508
11,1000,40,7.7,28,104,947,34,9,10,53,8.904819686,106,418,42.38940742,10.24893065,8.300888298,9.525901255,487,20,460,33,507,493
19,1000,40,7.7,28,0,943,29,10,18,57,7.19,96,420,39.89723484,8.940012055,6.537284895,7.905660377,505,18,438,39,523,477
12,1000,40,7.7,28,102,944,36,13,7,56,9.047598763,105,448,42.88096472,10.57799247,8.471011921,9.579832771,455,25,489,31,480,520
17,1000,40,7.7,28,5,953,20,12,15,47,6.939269832,65,414,40.08224354,8.856291135,6.378355128,7.452904369,456,22,497,25,478,522
14,1000,40,7.7,28,92,942,42,10,6,58,8.934486067,106,435,41.89349944,10.42505621,8.437797417,9.445279466,486,21,456,37,507,493
18,1000,40,7.7,28,4,940,21,20,19,60,7.317764291,96,409,40.00880758,9.097797925,6.671517957,7.971812391,484,19,456,41,503,497
16,1000,40,7.7,28,67,962,27,9,2,38,7.917606831,84,423,41.63869461,9.833797914,7.710966573,8.125906851,482,20,480,18,502,498
15,1000,40,7.7,28,91,941,34,18,7,59,8.83000781,113,426,42.1675432,10.07387565,8.630000713,9.030014907,471,29,470,30,500,500
13,1000,40,7.7,28,101,948,33,14,5,52,9.125972079,104,450,42.12627092,10.28567009,8.734762672,9.50485993,469,23,479,29,492,508
12,1000,40,7.7,28,103,943,37,13,7,57,9.092695973,95,434,42.90174558,10.56707842,8.551595546,9.592173289,454,26,489,31,480,520
19,1000,40,7.7,28,1,944,30,10,16,56,7.183840812,92,386,39.92220531,8.939905546,6.526106117,7.905004849,506,17,438,39,523,477
17,1000,40,7.7,28,6,953,20,12,15,47,6.948892201,86,430,40.11877431,8.881773327,6.408897497,7.44337011,457,21,496,26,478,522
14,1000,40,7.7,28,93,944,40,9,7,56,8.929333987,111,420,41.92938366,10.44055342,8.436459206,9.436205212,487,20,457,36,507,493
15,1000,40,7.7,28,92,941,35,18,6,59,8.852145074,97,404,42.23197967,10.0991393,8.72088713,8.983403017,470,30,471,29,500,500
13,1000,40,7.7,28,102,948,34,13,5,52,9.153694953,96,449,42.14121046,10.31150474,8.794748795,9.50133572,468,24,480,28,492,508
18,1000,40,7.7,28,5,940,21,20,19,60,7.328034375,116,406,40.02316604,9.122727661,6.6507972,8.013447451,484,19,456,41,503,497
16,1000,40,7.7,28,68,959,30,9,2,41,7.947552148,99,416,41.64412543,9.83805059,7.749564226,8.147130335,480,22,479,19,502,498
12,1000,40,7.7,28,104,942,38,13,7,58,9.114763841,112,410,42.96696485,10.59484728,8.586608579,9.602291775,454,26,488,32,480,520
20,1000,40,7.7,28,0,953,19,13,15,47,7.003,98,424,39.92006508,8.614112319,6.247011952,7.765060241,487,15,466,32,502,498
14,1000,40,7.7,28,94,943,41,9,7,57,8.921951595,110,446,41.98430899,10.47421254,8.432565086,9.425235491,487,20,456,37,507,493
19,1000,40,7.7,28,2,943,29,12,16,57,7.219358553,79,399,39.94169812,8.979020952,6.537862079,7.96657586,505,18,438,39,523,477
17,1000,40,7.7,28,7,953,22,12,13,47,6.966802296,80,412,40.13082808,8.887398566,6.43007295,7.458290087,457,21,496,26,478,522
15,1000,40,7.7,28,93,941,35,18,6,59,8.884042748,110,429,42.24357945,10.13270938,8.731282438,9.036803058,470,30,471,29,500,500
13,1000,40,7.7,28,103,947,35,13,5,53,9.162771407,91,405,42.180022,10.32353288,8.829915283,9.485143874,468,24,479,29,492,508
18,1000,40,7.7,28,6,941,20,20,19,59,7.336627345,96,403,40.06637012,9.1398776,6.680416149,8.000760607,484,19,457,40,503,497
14,1000,40,7.7,28,95,943,40,10,7,57,8.932684673,101,439,42.01129053,10.49429277,8.421531541,9.458353309,488,19,455,38,507,493
20,1000,40,7.7,28,1,953,19,13,15,47,7.05271571,94,406,39.97662469,8.629584598,6.302184223,7.809275563,487,15,466,32,502,498
19,1000,40,7.7,28,3,943,29,12,16,57,7.262513103,80,392,39.941412,8.995603812,6.602214694,7.986488087,505,18,438,39,523,477
16,1000,40,7.7,28,69,958,30,10,2,42,7.971953021,98,424,41.6886993,9.876761258,7.757447089,8.188181893,480,22,478,20,502,498
17,1000,40,7.7,28,8,954,21,12,13,46,7.000306931,77,413,40.15386116,8.912819459,6.487629726,7.469769966,457,21,497,25,478,522
13,1000,40,7.7,28,104,947,35,13,5,53,9.166727221,111,449,42.21009058,10.32307414,8.825333602,9.497368284,468,24,479,29,492,508
15,1000,40,7.7,28,94,943,34,18,5,57,8.872101609,111,418,42.27516761,10.15524009,8.723577095,9.020626122,470,30,473,27,500,500
21,1000,40,7.7,28,0,939,34,17,10,61,7.263,105,390,39.9432115,8.909014939,6.740079365,7.794354839,484,20,455,41,504,496
18,1000,40,7.7,28,7,942,21,18,19,58,7.383683744,98,411,40.09089551,9.162344736,6.741609228,8.033509664,484,19,458,39,503,497
14,1000,40,7.7,28,96,942,40,11,7,58,8.968269803,111,409,42.04586606,10.51799924,8.451768532,9.499438453,487,20,455,38,507,493
20,1000,40,7.7,28,2,953,19,13,15,47,7.077855839,82,435,40.01796785,8.622439053,6.316785024,7.845039673,487,15,466,32,502,498
19,1000,40,7.7,28,4,942,31,12,15,58,7.259703354,105,382,39.97971204,9.003168779,6.538524154,8.050430233,505,18,437,40,523,477
17,1000,40,7.7,28,9,956,21,11,12,44,7.003565164,99,428,40.16563032,8.919194983,6.51339079,7.452422158,458,20,498,24,478,522
16,1000,40,7.7,28,70,958,30,10,2,42,8.0106084,96,440,41.72310831,9.892500637,7.771189174,8.251950672,480,22,478,20,502,498
15,1000,40,7.7,28,95,945,33,18,4,55,8.899574461,112,431,42.31783803,10.17771588,8.753544611,9.045604312,470,30,475,25,500,500
21,1000,40,7.7,28,1,938,36,16,10,62,7.298334962,98,388,39.94801526,8.927485401,6.792053756,7.812781994,483,21,455,41,504,496
18,1000,40,7.7,28,8,942,22,17,19,58,7.402865129,121,413,40.14827107,9.18482562,6.802923282,8.010049735,485,18,457,40,503,497
14,1000,40,7.7,28,97,942,37,14,7,58,8.983190323,102,438,42.0628016,10.52313016,8.460651067,9.520568422,487,20,455,38,507,493
20,1000,40,7.7,28,3,955,20,10,15,45,7.083906403,94,400,40.0172988,8.64407421,6.302117095,7.871975144,488,14,467,31,502,498
19,1000,40,7.7,28,5,943,32,12,13,57,7.251360426,101,405,40.03235619,9.031138613,6.566954769,8.001767467,505,18,438,39,523,477
17,1000,40,7.7,28,10,957,20,11,12,43,7.00901058,93,422,40.17650652,8.940053214,6.513405011,7.462840966,459,19,498,24,478,522
15,1000,40,7.7,28,96,946,33,17,4,54,8.880191626,99,423,42.34317965,10.22514877,8.742140876,9.018242375,471,29,475,25,500,500
16,1000,40,7.7,28,71,958,30,10,2,42,8.013492305,97,406,41.7439994,9.917170313,7.771512547,8.257415676,481,21,477,21,502,498
21,1000,40,7.7,28,2,938,36,16,10,62,7.350899235,95,393,39.97179023,8.944973769,6.870525943,7.839020484,483,21,455,41,504,496
18,1000,40,7.7,28,9,943,21,17,19,57,7.404163152,102,383,40.16251138,9.17680963,6.794748047,8.02093538,486,17,457,40,503,497
14,1000,40,7.7,28,98,940,38,15,7,60,9.020687868,117,419,42.05898862,10.51926685,8.487675122,9.568836879,486,21,454,39,507,493
19,1000,40,7.7,28,6,944,31,12,13,56,7.291939892,92,397,40.05558579,9.071429524,6.600118623,8.050477677,505,18,439,38,523,477
20,1000,40,7.7,28,4,955,20,11,14,45,7.104923806,98,408,40.05499506,8.65438788,6.308379785,7.907865771,488,14,467,31,502,498
17,1000,40,7.7,28,11,959,20,11,10,41,6.992751443,93,394,40.19838313,8.967164839,6.511060774,7.433839833,459,19,500,22,478,522
15,1000,40,7.7,28,97,944,34,18,4,56,8.898251378,122,429,42.39019647,10.257079,8.775500714,9.021002042,470,30,474,26,500,500
21,1000,40,7.7,28,3,940,34,16,10,60,7.353722727,93,408,39.99335469,8.977503821,6.904936748,7.80974719,483,21,457,39,504,496
18,1000,40,7.7,28,10,946,19,16,19,54,7.396233147,108,370,40.18273192,9.178909682,6.801330048,7.998318174,487,16,459,38,503,497
16,1000,40,7.7,28,72,958,30,9,3,42,8.028093641,111,447,41.77799536,9.932194428,7.773459099,8.284773441,481,21,477,21,502,498
14,1000,40,7.7,28,99,942,35,16,7,58,9.045094351,102,402,42.09504787,10.54818832,8.523740851,9.581253021,487,20,455,38,507,493
20,1000,40,7.7,28,5,958,21,10,11,42,7.050237224,96,398,40.08231105,8.688687786,6.233232839,7.873803893,491,11,467,31,502,498
19,1000,40,7.7,28,7,943,32,13,12,57,7.322528788,98,422,40.06923423,9.083332018,6.604389791,8.109922279,505,18,438,39,523,477
17,1000,40,7.7,28,12,960,19,12,9,40,6.977162108,101,392,40.23551196,8.976672977,6.495330862,7.418379225,459,19,501,21,478,522
15,1000,40,7.7,28,98,943,35,18,4,57,8.921717973,112,426,42.39549113,10.26068645,8.782345633,9.061090313,469,31,474,26,500,500
21,1000,40,7.7,28,4,941,33,16,10,59,7.370598398,95,379,40.01387347,8.990443755,6.93365327,7.814591029,482,22,459,37,504,496
18,1000,40,7.7,28,11,946,20,16,18,54,7.431302275,100,407,40.20274704,9.197681274,6.841229044,8.028499127,487,16,459,38,503,497
14,1000,40,7.7,28,100,941,36,16,7,59,9.069633411,93,442,42.10017868,10.55865027,8.581589259,9.571536828,486,21,455,38,507,493
16,1000,40,7.7,28,73,955,33,9,3,45,8.074313201,98,468,41.83317223,9.966145517,7.845815953,8.304645769,481,21,474,24,502,498
19,1000,40,7.7,28,8,944,32,13,11,56,7.315783437,92,378,40.1141277,9.100552715,6.602895014,8.09742001,505,18,439,38,523,477
20,1000,40,7.7,28,6,959,20,10,11,41,7.05916608,98,412,40.11074502,8.694684755,6.259745829,7.865007378,492,10,467,31,502,498
15,1000,40,7.7,28,99,942,35,19,4,58,8.933865493,108,461,42.42176091,10.28946966,8.760449382,9.107281603,469,31,473,27,500,500
17,1000,40,7.7,28,13,961,19,11,9,39,6.986804868,96,417,40.24820485,8.98280428,6.476135687,7.454429137,460,18,501,21,478,522
21,1000,40,7.7,28,5,941,33,16,10,59,7.409915365,71,392,40.0131576,8.973118163,6.951586518,7.875636613,482,22,459,37,504,496
18,1000,40,7.7,28,12,945,20,17,18,55,7.46488514,101,421,40.20683706,9.207406163,6.852641241,8.084520313,487,16,458,39,503,497
14,1000,40,7.7,28,101,941,35,17,7,59,9.115943935,98,428,42.13591004,10.57374947,8.601239495,9.645264728,486,21,455,38,507,493
16,1000,40,7.7,28,74,955,32,10,3,45,8.127344673,102,431,41.86034653,9.987284196,7.869959787,8.386796906,481,21,474,24,502,498
19,1000,40,7.7,28,9,941,35,13,11,59,7.359476948,99,439,40.14899818,9.105663601,6.65662447,8.130109749,504,19,437,40,523,477
