[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
14,1000,30,7.7,28,75,961,22,13,4,39,8.460123921,94,326,31.52572927,9.399667766,8.057449334,8.885997867,498,16,463,23,514,486
16,1000,30,7.7,28,48,959,25,11,5,41,8.141454442,100,296,31.02496375,9.384393458,7.679189007,8.607432852,486,16,473,25,502,498
11,1000,30,7.7,28,80,957,25,11,7,43,8.521843089,114,312,31.78411265,9.737341548,8.426198575,8.62798025,501,25,456,18,526,474
10,1000,30,7.7,28,82,961,25,11,3,39,8.305014159,111,340,31.45265806,9.900941522,7.841810411,8.810855909,506,16,455,23,522,478
9,1000,30,7.7,28,83,960,20,12,8,40,8.631948683,113,331,31.26748736,10.03227924,8.414837748,8.853445697,485,20,475,20,505,495
15,1000,30,7.7,28,73,964,21,8,7,36,8.192299743,106,323,31.57653795,9.659221361,7.769045655,8.631070274,496,13,468,23,509,491
12,1000,30,7.7,28,80,948,31,12,9,52,8.951891149,109,321,31.48684621,10.11422288,8.313562332,9.624299122,494,19,454,33,513,487
13,1000,30,7.7,28,81,948,32,12,8,52,8.773300225,91,314,31.83166567,9.875641201,8.414716196,9.130452781,474,25,474,27,499,501
14,1000,30,7.7,28,76,962,23,12,3,38,8.435732679,96,312,31.53021264,9.404826163,8.057418485,8.835842753,498,16,464,22,514,486
16,1000,30,7.7,28,49,957,27,11,5,43,8.179837679,97,296,31.05682631,9.398700353,7.716324141,8.647074217,485,17,472,26,502,498
11,1000,30,7.7,28,81,956,26,11,7,44,8.555671482,117,343,31.82761489,9.735978517,8.417646096,8.708838895,501,25,455,19,526,474
10,1000,30,7.7,28,83,960,26,11,3,40,8.328707085,107,309,31.46907472,9.907005884,7.851726566,8.849593762,506,16,454,24,522,478
9,1000,30,7.7,28,84,959,21,11,9,41,8.665502662,116,348,31.30866411,10.05782223,8.443621525,8.891866247,484,21,475,20,505,495
15,1000,30,7.7,28,74,964,21,8,7,36,8.191625045,95,312,31.60800269,9.673165382,7.790415345,8.607543045,496,13,468,23,509,491
12,1000,30,7.7,28,81,949,31,11,9,51,8.973189423,103,324,31.49158591,10.12719078,8.326313734,9.654600569,495,18,454,33,513,487
13,1000,30,7.7,28,82,950,30,13,7,50,8.770722519,122,336,31.86300168,9.878763949,8.434262701,9.105839183,475,24,475,26,499,501
14,1000,30,7.7,28,77,963,22,12,3,37,8.475018004,109,342,31.56001583,9.422433869,8.107131561,8.86409955,499,15,464,22,514,486
11,1000,30,7.7,28,82,957,25,11,7,43,8.578421097,95,301,31.85093345,9.751884313,8.419342805,8.754951016,501,25,456,18,526,474
16,1000,30,7.7,28,50,957,26,11,6,43,8.173419063,115,291,31.06465246,9.414138368,7.732182713,8.61819948,485,17,472,26,502,498
10,1000,30,7.7,28,84,959,26,12,3,41,8.360136027,103,315,31.49151939,9.933875247,7.956771419,8.800630432,506,16,453,25,522,478
9,1000,30,7.7,28,85,960,21,10,9,40,8.660091669,109,319,31.33015882,10.04394557,8.427279871,8.897606735,484,21,476,19,505,495
15,1000,30,7.7,28,75,962,23,8,7,38,8.205011467,101,321,31.61932165,9.681352199,7.827579627,8.596279912,495,14,467,24,509,491
12,1000,30,7.7,28,82,948,32,11,9,52,9.001071228,124,298,31.50069445,10.13796547,8.350221956,9.6866681,495,18,453,34,513,487
13,1000,30,7.7,28,83,950,29,14,7,50,8.815467581,119,340,31.8658863,9.898953147,8.481785279,9.147817819,475,24,475,26,499,501
14,1000,30,7.7,28,78,962,22,12,4,38,8.517830788,112,305,31.57132124,9.432086894,8.141843515,8.915479879,498,16,464,22,514,486
11,1000,30,7.7,28,83,956,26,11,7,44,8.611271381,94,322,31.86737453,9.75229321,8.457818734,8.781558495,501,25,455,19,526,474
10,1000,30,7.7,28,85,958,26,13,3,42,8.399616817,123,320,31.49763208,9.953543353,7.966811694,8.872261741,505,17,453,25,522,478
9,1000,30,7.7,28,86,960,21,10,9,40,8.674448168,103,310,31.35989465,10.05097108,8.466746946,8.886345374,484,21,476,19,505,495
16,1000,30,7.7,28,51,955,28,11,6,45,8.206486616,101,335,31.076586,9.438637503,7.74842406,8.66822839,485,17,470,28,502,498
12,1000,30,7.7,28,83,948,33,11,8,52,9.018573901,100,344,31.52447592,10.13184325,8.350748331,9.722053402,496,17,452,35,513,487
15,1000,30,7.7,28,76,960,26,8,6,40,8.208549826,105,321,31.64425589,9.695519262,7.853966156,8.576132489,494,15,466,25,509,491
13,1000,30,7.7,28,84,950,29,14,7,50,8.841073178,115,309,31.89330598,9.903145801,8.53373844,9.14718103,474,25,476,25,499,501
14,1000,30,7.7,28,79,960,25,12,3,40,8.558314263,90,316,31.59217435,9.4417804,8.16411899,8.975220374,497,17,463,23,514,486
11,1000,30,7.7,28,84,956,26,11,7,44,8.619845451,92,305,31.87408567,9.755527967,8.443874344,8.815121405,502,24,454,20,526,474
10,1000,30,7.7,28,86,957,27,12,4,43,8.440436091,110,331,31.52206576,9.958113531,8.00881695,8.911785866,505,17,452,26,522,478
9,1000,30,7.7,28,87,960,20,11,9,40,8.697713897,107,323,31.3932333,10.06888665,8.493560176,8.905991936,484,21,476,19,505,495
12,1000,30,7.7,28,84,948,33,11,8,52,9.009665385,115,330,31.54151663,10.14279356,8.362430929,9.691454452,496,17,452,35,513,487
15,1000,30,7.7,28,77,960,27,8,5,40,8.202766133,105,322,31.65606997,9.715968115,7.909663047,8.506614341,494,15,466,25,509,491
13,1000,30,7.7,28,85,950,28,15,7,50,8.864437482,105,307,31.92587967,9.929489404,8.54958405,9.178034014,474,25,476,25,499,501
16,1000,30,7.7,28,52,954,29,11,6,46,8.245680076,110,294,31.08906633,9.45928556,7.775376761,8.719760927,484,18,470,28,502,498
14,1000,30,7.7,28,80,959,25,13,3,41,8.61348609,103,337,31.62232475,9.441780743,8.217366465,9.032427422,496,18,463,23,514,486
11,1000,30,7.7,28,85,956,26,11,7,44,8.634479769,107,329,31.88724923,9.761166699,8.461668546,8.826249186,502,24,454,20,526,474
10,1000,30,7.7,28,87,957,27,12,4,43,8.477508182,97,320,31.55182735,9.953397539,8.032681146,8.96328164,505,17,452,26,522,478
9,1000,30,7.7,28,88,960,20,11,9,40,8.732454595,108,284,31.41847222,10.08068867,8.558989619,8.909423913,484,21,476,19,505,495
12,1000,30,7.7,28,85,947,33,12,8,53,9.03969225,103,316,31.57804409,10.1332232,8.383874369,9.730522995,496,17,451,36,513,487
15,1000,30,7.7,28,78,957,29,9,5,43,8.243935214,110,347,31.67247744,9.729911932,7.916259294,8.583623694,493,16,464,27,509,491
13,1000,30,7.7,28,86,951,28,14,7,49,8.877866095,90,325,31.93799412,9.950959827,8.581872952,9.172677629,473,26,478,23,499,501
14,1000,30,7.7,28,81,959,25,13,3,41,8.636734383,112,323,31.64132811,9.441840363,8.24868822,9.047137116,496,18,463,23,514,486
16,1000,30,7.7,28,53,956,28,10,6,44,8.261991752,86,310,31.10555281,9.487617879,7.787550177,8.740244104,485,17,471,27,502,498
11,1000,30,7.7,28,86,957,24,12,7,43,8.67396159,100,322,31.91098839,9.758120626,8.525701092,8.838486952,502,24,455,19,526,474
10,1000,30,7.7,28,88,955,28,13,4,45,8.504423706,94,321,31.57799702,9.971380209,8.071877535,8.976785842,504,18,451,27,522,478
9,1000,30,7.7,28,89,960,18,12,10,40,8.767552622,84,336,31.41423734,10.09447941,8.605348532,8.933033562,484,21,476,19,505,495
12,1000,30,7.7,28,86,947,33,12,8,53,9.026106241,91,310,31.59909424,10.14299535,8.368382784,9.718944297,496,17,451,36,513,487
13,1000,30,7.7,28,87,950,28,15,7,50,8.92409452,101,326,31.9397783,9.949617113,8.606161118,9.240758727,474,25,476,25,499,501
15,1000,30,7.7,28,79,957,30,8,5,43,8.272828587,95,340,31.68882291,9.737160587,7.934615212,8.623440823,494,15,463,28,509,491
14,1000,30,7.7,28,82,959,25,13,3,41,8.666273649,98,342,31.67244846,9.449519753,8.302520116,9.050984175,496,18,463,23,514,486
11,1000,30,7.7,28,87,956,24,13,7,44,8.699492057,104,314,31.92472168,9.755908494,8.561419174,8.852712176,501,25,455,19,526,474
16,1000,30,7.7,28,54,957,28,9,6,43,8.265685874,109,319,31.11335771,9.493864249,7.810799401,8.724226053,485,17,472,26,502,498
10,1000,30,7.7,28,89,954,29,12,5,46,8.505597504,98,346,31.60176007,9.990969216,8.087484587,8.962197802,503,19,451,27,522,478
9,1000,30,7.7,28,90,959,19,12,10,41,8.770751612,94,326,31.43903773,10.08838861,8.591990913,8.953123637,483,22,476,19,505,495
12,1000,30,7.7,28,87,948,32,10,10,52,9.060610862,110,331,31.62342428,10.15844487,8.396681487,9.759986159,496,17,452,35,513,487
13,1000,30,7.7,28,88,951,27,15,7,49,8.93850128,97,323,31.98401482,9.960520781,8.589693614,9.2859165,475,24,476,25,499,501
15,1000,30,7.7,28,80,955,31,9,5,45,8.353564278,88,316,31.73985934,9.770680155,8.002156416,8.717854708,493,16,462,29,509,491
14,1000,30,7.7,28,83,958,27,12,3,42,8.67854874,117,323,31.68833926,9.465663167,8.300367131,9.078518589,496,18,462,24,514,486
11,1000,30,7.7,28,88,954,26,13,7,46,8.723082747,100,318,31.94334516,9.77434643,8.55772535,8.906580619,500,26,454,20,526,474
9,1000,30,7.7,28,91,958,19,13,10,42,8.786705353,115,282,31.46093227,10.0843164,8.604962699,8.972119577,483,22,475,20,505,495
10,1000,30,7.7,28,90,954,28,13,5,46,8.531507321,115,324,31.62661791,10.01186943,8.127769904,8.972408852,503,19,451,27,522,478
16,1000,30,7.7,28,55,958,27,9,6,42,8.250473588,108,314,31.11955069,9.526211242,7.815441507,8.688999902,485,17,473,25,502,498
12,1000,30,7.7,28,88,949,31,10,10,51,9.09093092,117,322,31.65132757,10.16781248,8.433906695,9.783032414,498,15,451,36,513,487
13,1000,30,7.7,28,89,950,28,15,7,50,8.923048552,102,306,32.02612508,9.964875451,8.536980968,9.307574948,475,24,475,26,499,501
15,1000,30,7.7,28,81,955,30,11,4,45,8.364299416,110,297,31.76861258,9.773870074,8.02989053,8.710967691,493,16,462,29,509,491
14,1000,30,7.7,28,84,955,30,12,3,45,8.73650837,106,306,31.71913854,9.470785879,8.375008753,9.118835125,494,20,461,25,514,486
11,1000,30,7.7,28,89,954,26,13,7,46,8.734154556,103,331,31.97953749,9.814447437,8.561524911,8.925722474,500,26,454,20,526,474
9,1000,30,7.7,28,92,957,20,12,11,43,8.770917703,100,304,31.48353288,10.11738636,8.616931056,8.928015191,483,22,474,21,505,495
10,1000,30,7.7,28,91,953,29,13,5,47,8.528558993,104,341,31.63194924,10.02865903,8.12305621,8.971388391,503,19,450,28,522,478
12,1000,30,7.7,28,89,950,30,10,10,50,9.108490616,110,308,31.66300699,10.19023929,8.456128491,9.795681108,498,15,452,35,513,487
13,1000,30,7.7,28,90,949,29,14,8,51,8.965155312,100,324,32.04504567,9.968952897,8.567586444,9.361137078,475,24,474,27,499,501
16,1000,30,7.7,28,56,961,26,7,6,39,8.220623789,108,311,31.13634455,9.520022704,7.797182009,8.647466707,486,16,475,23,502,498
15,1000,30,7.7,28,82,957,29,10,4,43,8.412889991,94,314,31.80208796,9.769124066,8.100791483,8.736429992,494,15,463,28,509,491
14,1000,30,7.7,28,85,956,30,11,3,44,8.712745966,85,306,31.73858105,9.473487937,8.368243599,9.077096206,494,20,462,24,514,486
11,1000,30,7.7,28,90,954,26,13,7,46,8.759427885,83,339,31.98848636,9.800655917,8.600719926,8.935546844,500,26,454,20,526,474
9,1000,30,7.7,28,93,958,19,12,11,42,8.780790439,110,328,31.52530483,10.1278427,8.638369208,8.926088867,483,22,475,20,505,495
10,1000,30,7.7,28,92,953,31,13,3,47,8.538366415,123,338,31.64641265,10.04045934,8.146017123,8.966831541,503,19,450,28,522,478
12,1000,30,7.7,28,90,950,29,11,10,50,9.134626792,106,300,31.68171326,10.19448101,8.509425138,9.793206769,497,16,453,34,513,487
13,1000,30,7.7,28,91,950,27,15,8,50,8.97257955,95,325,32.06419031,9.96092465,8.612303063,9.331417807,475,24,475,26,499,501
15,1000,30,7.7,28,83,957,29,10,4,43,8.393104023,117,316,31.83321154,9.793713151,8.120139056,8.676075853,494,15,463,28,509,491
14,1000,30,7.7,28,86,954,32,11,3,46,8.738307964,103,337,31.73603276,9.465108916,8.406877566,9.088833117,493,21,461,25,514,486
16,1000,30,7.7,28,57,962,26,6,6,38,8.245472459,81,314,31.16979628,9.526717121,7.849040321,8.645088791,486,16,476,22,502,498
11,1000,30,7.7,28,91,954,26,14,6,46,8.788573487,103,314,32.01391955,9.799939867,8.629158064,8.965477521,500,26,454,20,526,474
9,1000,30,7.7,28,94,959,18,12,11,41,8.772820708,105,320,31.56849339,10.12850821,8.627814449,8.920756387,484,21,475,20,505,495
10,1000,30,7.7,28,93,953,32,12,3,47,8.544811617,111,314,31.67763838,10.07175356,8.132272646,8.995324887,503,19,450,28,522,478
12,1000,30,7.7,28,91,948,31,11,10,52,9.193343278,109,320,31.73024066,10.20715883,8.559092201,9.861455808,496,17,452,35,513,487
13,1000,30,7.7,28,92,951,27,14,8,49,8.985075655,120,330,32.09217421,9.96546736,8.621057752,9.347640393,476,23,475,26,499,501
15,1000,30,7.7,28,84,957,29,10,4,43,8.454451672,94,327,31.87973886,9.811825462,8.123707823,8.797320549,495,14,462,29,509,491
14,1000,30,7.7,28,87,954,33,10,3,46,8.7680024,98,301,31.74953777,9.465767005,8.474346129,9.07857714,493,21,461,25,514,486
16,1000,30,7.7,28,58,963,26,5,6,37,8.299439306,92,339,31.1844113,9.520966111,7.901833124,8.700239112,486,16,477,21,502,498
11,1000,30,7.7,28,92,953,26,15,6,47,8.803639519,110,346,32.03363347,9.815637334,8.639651244,8.985618069,500,26,453,21,526,474
9,1000,30,7.7,28,95,957,20,12,11,43,8.780547054,117,319,31.5847952,10.15689854,8.657914197,8.905657342,483,22,474,21,505,495
10,1000,30,7.7,28,94,953,32,12,3,47,8.580671955,92,317,31.6883843,10.10027155,8.167163378,9.032244082,503,19,450,28,522,478
12,1000,30,7.7,28,92,948,31,11,10,52,9.22627308,104,330,31.72422214,10.23628443,8.587970719,9.898653185,496,17,452,35,513,487
13,1000,30,7.7,28,93,951,27,13,9,49,8.994657789,106,320,32.1279714,9.981815373,8.651086218,9.336857816,476,23,475,26,499,501
15,1000,30,7.7,28,85,955,31,10,4,45,8.496337412,105,310,31.90275011,9.808470435,8.171743336,8.832831066,493,16,462,29,509,491
14,1000,30,7.7,28,88,953,34,10,3,47,8.782760199,93,341,31.76387949,9.47005717,8.490879737,9.09145682,492,22,461,25,514,486
11,1000,30,7.7,28,93,951,28,15,6,49,8.826540866,119,330,32.05591062,9.826614456,8.647414624,9.025318088,499,27,452,22,526,474
9,1000,30,7.7,28,96,957,20,12,11,43,8.799507513,104,315,31.59196737,10.18139932,8.686818736,8.91447283,483,22,474,21,505,495
16,1000,30,7.7,28,59,964,25,5,6,36,8.317399374,119,320,31.20372536,9.510720222,7.890204984,8.748025045,487,15,477,21,502,498
10,1000,30,7.7,28,95,952,32,12,4,48,8.584579106,106,333,31.71146812,10.12075214,8.148827341,9.060441913,502,20,450,28,522,478
12,1000,30,7.7,28,93,947,31,11,11,53,9.234785349,103,328,31.74160843,10.24738977,8.584629918,9.919651336,496,17,451,36,513,487
13,1000,30,7.7,28,94,951,28,12,9,49,8.997199119,107,330,32.15344737,9.994861228,8.648964551,9.344043528,477,22,474,27,499,501
15,1000,30,7.7,28,86,955,30,10,5,45,8.521029712,105,333,31.9249711,9.815373688,8.178431469,8.876187565,493,16,462,29,509,491
14,1000,30,7.7,28,89,954,31,12,3,46,8.828524109,99,306,31.81575506,9.487255882,8.561837744,9.11057512,492,22,462,24,514,486
11,1000,30,7.7,28,94,950,29,15,6,50,8.837534562,92,331,32.06888315,9.826641636,8.629006712,9.068938884,499,27,451,23,526,474
9,1000,30,7.7,28,97,956,21,12,11,44,8.820834257,112,308,31.59511562,10.19640124,8.690577399,8.953722567,484,21,472,23,505,495
10,1000,30,7.7,28,96,952,31,12,5,48,8.611368127,104,320,31.70321932,10.14039097,8.183364107,9.078770007,502,20,450,28,522,478
16,1000,30,7.7,28,60,962,27,5,6,38,8.350219239,99,336,31.23248078,9.531099528,7.929586364,8.774230691,485,17,477,21,502,498
12,1000,30,7.7,28,94,947,31,11,11,53,9.268343765,103,337,31.74959206,10.25089308,8.651600996,9.918013253,495,18,452,35,513,487
13,1000,30,7.7,28,95,949,30,12,9,51,9.035283939,90,358,32.17415342,10.01629532,8.705841219,9.363411517,475,24,474,27,499,501
15,1000,30,7.7,28,87,955,31,9,5,45,8.495640463,98,320,31.94354853,9.820968895,8.161670821,8.841853392,493,16,462,29,509,491
14,1000,30,7.7,28,90,954,30,13,3,46,8.863054427,92,326,31.84131391,9.511874198,8.61659501,9.123713152,492,22,462,24,514,486
11,1000,30,7.7,28,95,950,29,15,6,50,8.839887992,105,304,32.0897597,9.8392402,8.617683513,9.086469334,499,27,451,23,526,474
9,1000,30,7.7,28,98,957,20,13,10,43,8.800613653,110,332,31.63227298,10.21669229,8.639562605,8.964918258,484,21,473,22,505,495
10,1000,30,7.7,28,97,952,31,12,5,48,8.637797664,115,290,31.72030452,10.15743763,8.219610169,9.094479406,502,20,450,28,522,478
12,1000,30,7.7,28,95,946,33,11,10,54,9.243726559,116,338,31.75725975,10.30087778,8.649634638,9.869535914,494,19,452,35,513,487
13,1000,30,7.7,28,96,947,33,12,8,53,9.064448517,112,313,32.18287147,10.02547655,8.724508738,9.40303125,475,24,472,29,499,501
16,1000,30,7.7,28,61,961,28,5,6,39,8.371021876,94,322,31.24148907,9.525533446,7.990289221,8.754812624,484,18,477,21,502,498
15,1000,30,7.7,28,88,955,31,9,5,45,8.499710893,108,321,31.96560595,9.819495296,8.187255867,8.823620483,493,16,462,29,509,491
14,1000,30,7.7,28,91,953,31,13,3,47,8.886589599,102,295,31.88024944,9.534538023,8.639265967,9.148162329,492,22,461,25,514,486
11,1000,30,7.7,28,96,950,29,15,6,50,8.845510935,91,309,32.1180757,9.840965665,8.631107895,9.083434985,499,27,451,23,526,474
9,1000,30,7.7,28,99,956,20,14,10,44,8.856569634,99,364,31.64580907,10.22195025,8.701886451,9.01437773,483,22,473,22,505,495
10,1000,30,7.7,28,98,953,30,12,5,47,8.640934731,104,299,31.73694054,10.16838139,8.227443288,9.092488148,502,20,451,27,522,478
12,1000,30,7.7,28,96,946,33,10,11,54,9.236982621,116,324,31.76465821,10.29506159,8.64300214,9.862674585,494,19,452,35,513,487
13,1000,30,7.7,28,97,946,33,13,8,54,9.05261657,103,328,32.183124,10.06208779,8.718574851,9.38532479,475,24,471,30,499,501
15,1000,30,7.7,28,89,955,30,10,5,45,8.520585657,102,334,31.97134982,9.819939701,8.225115188,8.826888036,493,16,462,29,509,491
14,1000,30,7.7,28,92,953,30,14,3,47,8.923825393,102,335,31.9011001,9.556343202,8.702833458,9.157549373,492,22,461,25,514,486
16,1000,30,7.7,28,62,961,27,5,7,39,8.407349537,88,318,31.26652946,9.527661894,8.053306061,8.764236735,483,19,478,20,502,498
11,1000,30,7.7,28,97,948,32,15,5,52,8.887967488,93,324,32.14627158,9.860446441,8.67731404,9.121730597,497,29,451,23,526,474
9,1000,30,7.7,28,100,955,21,14,10,45,8.861528333,99,330,31.67468325,10.23346565,8.698142843,9.028214539,483,22,472,23,505,495
10,1000,30,7.7,28,99,953,30,12,5,47,8.649343929,101,290,31.74997261,10.15978138,8.233238609,9.103751831,502,20,451,27,522,478
12,1000,30,7.7,28,97,945,35,10,10,55,9.262452962,102,320,31.77431396,10.32792878,8.672735427,9.88365439,493,20,452,35,513,487
13,1000,30,7.7,28,98,945,33,14,8,55,9.084009305,99,327,32.20229115,10.07499,8.736320354,9.430310276,475,24,470,31,499,501
15,1000,30,7.7,28,90,955,30,10,5,45,8.531267256,112,344,31.98857607,9.818539661,8.244747037,8.828291272,493,16,462,29,509,491
14,1000,30,7.7,28,93,953,29,15,3,47,8.936850784,92,328,31.91837347,9.55703254,8.698981925,9.188424022,492,22,461,25,514,486
11,1000,30,7.7,28,98,950,30,15,5,50,8.888095075,111,325,32.17682822,9.873777777,8.669503456,9.13066721,499,27,451,23,526,474
9,1000,30,7.7,28,101,954,22,14,10,46,8.888251009,101,330,31.67993134,10.24832426,8.712706583,9.067341786,482,23,472,23,505,495
16,1000,30,7.7,28,63,961,27,5,7,39,8.399304773,91,343,31.27321382,9.545549357,8.074870036,8.72634541,483,19,478,20,502,498
10,1000,30,7.7,28,100,954,30,11,5,46,8.645665038,112,316,31.77189967,10.16252732,8.240880904,9.087709636,502,20,452,26,522,478
12,1000,30,7.7,28,98,944,35,10,11,56,9.274179436,96,314,31.79172793,10.31467529,8.694751283,9.884542151,492,21,452,35,513,487
13,1000,30,7.7,28,99,944,34,14,8,56,9.079898486,118,338,32.23286091,10.09249157,8.722652429,9.435718411,475,24,469,32,499,501
14,1000,30,7.7,28,94,952,30,15,3,48,8.963063248,81,305,31.96726114,9.592402981,8.734235771,9.205074201,491,23,461,25,514,486
15,1000,30,7.7,28,91,955,30,9,6,45,8.516875571,113,303,31.99003657,9.822924442,8.216455595,8.828308907,493,16,462,29,509,491
11,1000,30,7.7,28,99,949,32,15,4,51,8.89926624,90,340,32.19764243,9.899546146,8.708290339,9.111193084,498,28,451,23,526,474
9,1000,30,7.7,28,102,955,22,14,9,45,8.903194758,98,341,31.69138548,10.25814344,8.764672923,9.044515014,482,23,473,22,505,495
10,1000,30,7.7,28,101,953,31,11,5,47,8.666342613,90,337,31.7645879,10.18764075,8.267138793,9.102293228,502,20,451,27,522,478
16,1000,30,7.7,28,64,960,29,5,6,40,8.433390057,98,317,31.28508776,9.549355726,8.129643321,8.739576527,483,19,477,21,502,498
12,1000,30,7.7,28,99,943,36,10,11,57,9.298529754,105,329,31.8023964,10.32097717,8.714654387,9.913577111,492,21,451,36,513,487
13,1000,30,7.7,28,100,944,34,13,9,56,9.112200489,112,328,32.27536424,10.10584958,8.758637917,9.464351633,475,24,469,32,499,501
14,1000,30,7.7,28,95,950,32,15,3,50,8.979070028,94,336,31.98969661,9.608841016,8.76392839,9.206606658,491,23,459,27,514,486
15,1000,30,7.7,28,92,955,30,10,5,45,8.500959765,112,348,32.02208672,9.838876265,8.163600721,8.850686351,493,16,462,29,509,491
11,1000,30,7.7,28,100,950,31,15,4,50,8.87750347,115,333,32.21867161,9.90851474,8.671646288,9.10594414,499,27,451,23,526,474
9,1000,30,7.7,28,103,955,22,14,9,45,8.900573125,117,315,31.72606596,10.26624036,8.808553388,8.994451847,482,23,473,22,505,495
10,1000,30,7.7,28,102,952,32,11,5,48,8.692777804,110,323,31.78394439,10.18138576,8.29621651,9.125842649,502,20,450,28,522,478
12,1000,30,7.7,28,100,942,37,10,11,58,9.335512906,115,317,31.82570473,10.32111341,8.755469334,9.946523897,491,22,451,36,513,487
13,1000,30,7.7,28,101,945,33,12,10,55,9.111984562,89,345,32.30677463,10.11312243,8.730783941,9.491663423,477,22,468,33,499,501
16,1000,30,7.7,28,65,960,29,5,6,40,8.472953984,96,293,31.30042059,9.56623101,8.157942088,8.790496096,483,19,477,21,502,498
14,1000,30,7.7,28,96,947,35,15,3,53,9.012845925,90,311,32.02424739,9.645486048,8.79755037,9.240545339,489,25,458,28,514,486
15,1000,30,7.7,28,93,954,31,10,5,46,8.541422268,109,335,32.02867089,9.832268931,8.235092107,8.858982454,492,17,462,29,509,491
11,1000,30,7.7,28,101,949,32,14,5,51,8.910018511,89,325,32.23096727,9.938835221,8.703093596,9.13964405,499,27,450,24,526,474
10,1000,30,7.7,28,103,953,30,12,5,47,8.689782436,109,332,31.78793995,10.18722291,8.291920295,9.12426787,503,19,450,28,522,478
9,1000,30,7.7,28,104,953,23,15,9,47,8.953334568,117,303,31.74630705,10.26465447,8.878198784,9.029988246,481,24,472,23,505,495
17,1000,30,7.7,28,0,941,37,14,8,59,7.177,85,312,30.25790924,8.90065686,6.472727273,7.867326733,474,21,467,38,495,505
12,1000,30,7.7,28,101,941,38,10,11,59,9.375658492,108,328,31.84051268,10.3293142,8.800571815,9.981447949,491,22,450,37,513,487
13,1000,30,7.7,28,102,944,32,13,11,56,9.157272406,107,301,32.3421287,10.12469811,8.773755556,9.539258251,477,22,467,34,499,501
14,1000,30,7.7,28,97,946,35,16,3,54,9.043945601,101,340,32.05683648,9.651973209,8.810077924,9.291287136,489,25,457,29,514,486
16,1000,30,7.7,28,66,959,29,6,6,41,8.516462348,71,294,31.31127423,9.569970657,8.180927203,8.854692555,482,20,477,21,502,498
15,1000,30,7.7,28,94,951,34,10,5,49,8.582668108,102,338,32.05492892,9.847825209,8.250171322,8.927354186,492,17,459,32,509,491
11,1000,30,7.7,28,102,948,33,14,5,52,8.945604809,116,321,32.2673628,9.952109773,8.733805936,9.180639,499,27,449,25,526,474
10,1000,30,7.7,28,104,953,30,12,5,47,8.699892776,129,335,31.79761308,10.19694588,8.29562504,9.141373442,505,17,448,30,522,478
18,1000,30,7.7,28,0,944,27,10,19,56,7.046,91,294,29.87756287,8.873258255,6.524654832,7.582150101,486,21,458,35,507,493
17,1000,30,7.7,28,1,939,37,16,8,61,7.23172921,92,305,30.27967102,8.901963252,6.55205088,7.897948563,474,21,465,40,495,505
12,1000,30,7.7,28,102,942,39,7,12,58,9.359450715,98,333,31.8726411,10.33730321,8.771225743,9.979079896,492,21,450,37,513,487
13,1000,30,7.7,28,103,942,32,14,12,58,9.151560541,115,344,32.38347833,10.1353665,8.734827064,9.566630412,477,22,465,36,499,501
14,1000,30,7.7,28,98,946,35,16,3,54,9.044489732,102,334,32.0974366,9.679433952,8.806954531,9.295710089,489,25,457,29,514,486
11,1000,30,7.7,28,103,949,33,13,5,51,8.963893443,102,343,32.31459924,10.00240725,8.757540381,9.192884393,499,27,450,24,526,474
15,1000,30,7.7,28,95,952,33,10,5,48,8.634308012,118,332,32.05657099,9.870106799,8.290057648,8.991178552,492,17,460,31,509,491
16,1000,30,7.7,28,67,959,29,6,6,41,8.530110602,101,321,31.32199601,9.581083474,8.21420467,8.848553931,482,20,477,21,502,498
18,1000,30,7.7,28,1,944,27,10,19,56,7.054367188,94,295,29.8826967,8.887565542,6.542845393,7.580414957,486,21,458,35,507,493
17,1000,30,7.7,28,2,938,38,15,9,62,7.287576405,93,306,30.28388491,8.923173744,6.578919124,7.982200868,474,21,464,41,495,505
12,1000,30,7.7,28,103,943,39,6,12,57,9.42613101,123,323,31.88659575,10.37182099,8.801662382,10.08393882,493,20,450,37,513,487
13,1000,30,7.7,28,104,943,30,15,12,57,9.15161856,100,308,32.39604746,10.14014434,8.727028451,9.574513698,477,22,466,35,499,501
19,1000,30,7.7,28,0,919,32,20,29,81,7.83,106,292,30.228581,9.273927926,6.456692913,9.24796748,488,20,431,61,508,492
14,1000,30,7.7,28,99,947,33,16,4,53,9.074576335,113,307,32.11732933,9.67829195,8.811812916,9.352478386,490,24,457,29,514,486
