[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
5,1000,20,7.7,28,88,960,22,7,11,40,8.787135559,85,207,21.1591835,9.237884903,8.443545614,9.109417602,464,20,496,20,484,516
2,1000,20,7.7,28,88,941,40,11,8,59,9.153908882,99,213,20.76826848,9.671766097,8.792493287,9.585071347,519,25,422,34,544,456
1,1000,20,7.7,28,68,961,30,4,5,39,8.400650133,85,184,20.98647795,9.153696964,8.009874171,8.797728933,492,12,469,27,504,496
8,1000,20,7.7,28,76,944,30,21,5,56,8.552217618,95,215,20.90624461,9.449382839,8.34253769,8.780282842,496,25,448,31,521,479
4,1000,20,7.7,28,85,956,25,8,11,44,8.739451606,117,216,20.90397989,9.648559944,8.120628078,9.391312942,496,17,460,27,513,487
7,1000,20,7.7,28,80,960,25,8,7,40,8.532579945,101,242,20.75676326,9.155567389,8.074270035,9.013429688,496,16,464,24,512,488
3,1000,20,7.7,28,78,952,25,14,9,48,8.674566123,92,216,21.46883922,9.594443596,8.138741415,9.219033165,482,22,470,26,504,496
5,1000,20,7.7,28,89,959,22,8,11,41,8.82967941,93,218,21.16925011,9.223379706,8.465366657,9.171399124,463,21,496,20,484,516
6,1000,20,7.7,28,75,958,24,12,6,42,8.627672512,91,210,21.05334325,9.453662806,8.522253091,8.724206004,459,19,499,23,478,522
2,1000,20,7.7,28,89,939,42,11,8,61,9.153306375,107,193,20.77702323,9.679174641,8.795031681,9.580721799,519,25,420,36,544,456
4,1000,20,7.7,28,86,956,26,8,10,44,8.734765273,91,216,20.9216168,9.678888108,8.124990845,9.377094393,497,16,459,28,513,487
1,1000,20,7.7,28,69,962,30,3,5,38,8.375107723,92,224,20.98676779,9.15083594,7.997840334,8.758460069,491,13,471,25,504,496
8,1000,20,7.7,28,77,944,28,22,6,56,8.562125028,93,247,20.93156902,9.454152412,8.378274433,8.762096135,495,26,449,30,521,479
7,1000,20,7.7,28,81,958,27,8,7,42,8.569554694,86,196,20.80305963,9.159978696,8.116390497,9.045005655,494,18,464,24,512,488
5,1000,20,7.7,28,90,959,22,8,11,41,8.827297618,97,224,21.18986642,9.23687385,8.457479866,9.174180935,463,21,496,20,484,516
2,1000,20,7.7,28,90,940,42,10,8,60,9.147627489,95,210,20.79061301,9.690303309,8.829156339,9.527557985,519,25,421,35,544,456
3,1000,20,7.7,28,79,952,25,14,9,48,8.67696837,105,219,21.47174957,9.593912499,8.135094894,9.227581741,483,21,469,27,504,496
6,1000,20,7.7,28,76,958,23,13,6,42,8.655520088,93,207,21.07412719,9.464680106,8.589921113,8.715589648,459,19,499,23,478,522
4,1000,20,7.7,28,87,956,25,9,10,44,8.724483884,101,217,20.93140136,9.68953954,8.119082935,9.362206034,497,16,459,28,513,487
8,1000,20,7.7,28,78,943,29,22,6,57,8.563843227,114,220,20.93444013,9.464330988,8.399490309,8.742607048,494,27,449,30,521,479
7,1000,20,7.7,28,82,956,28,9,7,44,8.614229708,101,220,20.81050685,9.163942417,8.17851834,9.071369503,492,20,464,24,512,488
1,1000,20,7.7,28,70,962,30,3,5,38,8.392794438,85,218,20.99199066,9.148680056,8.020462579,8.771131649,491,13,471,25,504,496
5,1000,20,7.7,28,91,958,23,8,11,42,8.863796426,113,219,21.19734058,9.23009991,8.508714127,9.196858117,462,22,496,20,484,516
2,1000,20,7.7,28,91,939,43,10,8,61,9.2046596,114,217,20.77832635,9.701912219,8.912677543,9.55298907,518,26,421,35,544,456
3,1000,20,7.7,28,80,953,24,15,8,47,8.668814218,99,189,21.46976607,9.612945702,8.132897821,9.213374428,483,21,470,26,504,496
6,1000,20,7.7,28,77,958,24,12,6,42,8.670217098,87,223,21.08397105,9.484440889,8.635012375,8.702454373,459,19,499,23,478,522
4,1000,20,7.7,28,88,955,26,9,10,45,8.723388692,103,212,20.95463649,9.719579823,8.092780074,9.3876643,497,16,458,29,513,487
5,1000,20,7.7,28,92,956,25,8,11,44,8.920866549,91,203,21.21955281,9.240145689,8.57409691,9.246131095,461,23,495,21,484,516
8,1000,20,7.7,28,79,943,31,20,6,57,8.575602734,113,213,20.9429526,9.476710543,8.430906201,8.732986645,493,28,450,29,521,479
2,1000,20,7.7,28,92,939,44,10,7,61,9.236141999,98,201,20.7974777,9.716880597,8.931650069,9.599395529,518,26,421,35,544,456
7,1000,20,7.7,28,83,955,28,10,7,45,8.626126792,106,210,20.82009877,9.18912889,8.145334702,9.130564396,492,20,463,25,512,488
3,1000,20,7.7,28,81,954,24,15,7,46,8.684516405,92,209,21.50219844,9.622983781,8.113458318,9.264785106,484,20,470,26,504,496
1,1000,20,7.7,28,71,962,30,3,5,38,8.389955825,102,228,21.02249634,9.164889259,8.03809814,8.747488633,491,13,471,25,504,496
6,1000,20,7.7,28,78,958,24,11,7,42,8.655770879,111,210,21.07819631,9.491708839,8.629925515,8.679437707,459,19,499,23,478,522
4,1000,20,7.7,28,89,955,26,9,10,45,8.732163964,111,208,20.97760523,9.719933557,8.122247128,9.374643095,497,16,458,29,513,487
5,1000,20,7.7,28,93,955,25,8,12,45,8.955037075,108,199,21.23865973,9.257884576,8.614480653,9.27447372,460,24,495,21,484,516
2,1000,20,7.7,28,93,938,45,10,7,62,9.277140446,105,210,20.81272493,9.740231264,8.948314116,9.669424488,517,27,421,35,544,456
7,1000,20,7.7,28,84,955,28,10,7,45,8.65058466,97,220,20.83191253,9.206505536,8.176746161,9.147726692,492,20,463,25,512,488
8,1000,20,7.7,28,80,944,30,20,6,56,8.564785565,118,244,20.95529067,9.488491582,8.408197877,8.735103281,494,27,450,29,521,479
4,1000,20,7.7,28,90,956,25,9,10,44,8.744194961,98,232,20.99506887,9.734677569,8.105251777,9.417250102,498,15,458,29,513,487
6,1000,20,7.7,28,79,957,25,11,7,43,8.656558992,108,223,21.09654529,9.473026354,8.63594147,8.675438639,459,19,498,24,478,522
5,1000,20,7.7,28,94,956,24,8,12,44,8.954529128,123,235,21.26043361,9.255257585,8.638875236,9.250607585,461,23,495,21,484,516
3,1000,20,7.7,28,82,953,24,16,7,47,8.710657855,101,218,21.52415564,9.648785995,8.139211365,9.291321225,484,20,469,27,504,496
2,1000,20,7.7,28,94,938,44,11,7,62,9.309561382,87,210,20.8260248,9.736890289,8.967614424,9.717498105,517,27,421,35,544,456
1,1000,20,7.7,28,72,962,30,3,5,38,8.378865248,117,217,21.02063062,9.16705192,8.022125402,8.741358963,491,13,471,25,504,496
7,1000,20,7.7,28,85,955,28,9,8,45,8.665079153,91,209,20.84601515,9.221011247,8.203646392,9.149205329,492,20,463,25,512,488
4,1000,20,7.7,28,91,956,25,9,10,44,8.763810298,104,205,21.0107154,9.740761225,8.120010984,9.441980829,498,15,458,29,513,487
8,1000,20,7.7,28,81,944,30,20,6,56,8.5666399,106,221,20.98205712,9.495942341,8.404750462,8.742724235,494,27,450,29,521,479
5,1000,20,7.7,28,95,956,24,8,12,44,8.978783186,99,220,21.27925345,9.281802239,8.670061648,9.268359203,461,23,495,21,484,516
2,1000,20,7.7,28,95,938,44,11,7,62,9.319871778,91,211,20.83140397,9.758454019,8.99152516,9.711583534,517,27,421,35,544,456
3,1000,20,7.7,28,83,953,23,16,8,47,8.746756716,122,216,21.55329626,9.648115908,8.157345686,9.345674374,484,20,469,27,504,496
6,1000,20,7.7,28,80,958,25,10,7,42,8.680120906,94,222,21.11432107,9.482071521,8.634005285,8.722349387,459,19,499,23,478,522
7,1000,20,7.7,28,86,956,28,7,9,44,8.693591646,98,247,20.85696703,9.239870922,8.211383731,9.199514705,493,19,463,25,512,488
4,1000,20,7.7,28,92,955,26,9,10,45,8.789048657,83,199,21.05013199,9.757965331,8.153596359,9.45842654,498,15,457,30,513,487
1,1000,20,7.7,28,73,961,31,3,5,39,8.397728508,105,230,21.01962402,9.157844871,8.063712455,8.737131916,490,14,471,25,504,496
5,1000,20,7.7,28,96,955,25,8,12,45,8.988143918,97,231,21.29875271,9.279949995,8.693158074,9.264836066,461,23,494,22,484,516
8,1000,20,7.7,28,82,946,29,19,6,54,8.561775256,97,215,20.99934291,9.506324129,8.401019751,8.736626234,495,26,451,28,521,479
2,1000,20,7.7,28,96,936,46,11,7,64,9.367936073,103,208,20.84767825,9.763267806,9.040532763,9.758522479,515,29,421,35,544,456
3,1000,20,7.7,28,84,953,22,17,8,47,8.80586809,102,218,21.55969292,9.642803819,8.197481582,9.424067284,484,20,469,27,504,496
6,1000,20,7.7,28,81,957,26,10,7,43,8.67428385,90,207,21.13239465,9.494322749,8.59775103,8.744365628,460,18,497,25,478,522
7,1000,20,7.7,28,87,957,28,7,8,43,8.687485164,104,239,20.86153345,9.248372111,8.17897049,9.221008757,495,17,462,26,512,488
4,1000,20,7.7,28,93,954,28,8,10,46,8.812423535,129,222,21.07816081,9.769150277,8.183511685,9.474911788,496,17,458,29,513,487
5,1000,20,7.7,28,97,954,26,8,12,46,9.01906197,89,211,21.30238662,9.285296194,8.754993679,9.266753933,461,23,493,23,484,516
1,1000,20,7.7,28,74,958,34,3,5,42,8.446675868,96,231,21.03240331,9.177095557,8.08023072,8.819031422,489,15,469,27,504,496
2,1000,20,7.7,28,97,938,44,11,7,62,9.35536671,93,203,20.8438207,9.768819315,9.043621061,9.727273799,517,27,421,35,544,456
8,1000,20,7.7,28,83,946,29,18,7,54,8.573478951,107,218,20.99745594,9.504146684,8.428669077,8.730986142,495,26,451,28,521,479
6,1000,20,7.7,28,82,956,27,10,7,44,8.725529923,121,224,21.14748587,9.509842412,8.660212493,8.78534167,459,19,497,25,478,522
3,1000,20,7.7,28,85,954,21,17,8,46,8.787664657,100,239,21.5971554,9.657549548,8.153828822,9.431723651,485,19,469,27,504,496
4,1000,20,7.7,28,94,954,28,8,10,46,8.814537197,107,215,21.08174638,9.772037233,8.187858601,9.474672966,496,17,458,29,513,487
5,1000,20,7.7,28,98,953,27,8,12,47,9.034941123,115,231,21.32429296,9.300344247,8.766713149,9.286534804,460,24,493,23,484,516
2,1000,20,7.7,28,98,939,43,11,7,61,9.377861471,107,202,20.84621289,9.787563724,9.073719114,9.740697966,518,26,421,35,544,456
7,1000,20,7.7,28,88,956,29,7,8,44,8.72145449,105,223,20.89737923,9.25419082,8.23806519,9.228617035,495,17,461,27,512,488
8,1000,20,7.7,28,84,946,29,18,7,54,8.608636854,100,221,21.0394291,9.508161452,8.506987892,8.719198668,495,26,451,28,521,479
1,1000,20,7.7,28,75,957,35,3,5,43,8.428206618,104,214,21.05412561,9.19641812,8.038888133,8.823804433,489,15,468,28,504,496
5,1000,20,7.7,28,99,954,27,8,11,46,9.0312933,105,231,21.34606653,9.301892774,8.747863098,9.297146435,461,23,493,23,484,516
4,1000,20,7.7,28,95,954,27,9,10,46,8.840031865,97,223,21.10419063,9.771006133,8.190832661,9.523890574,496,17,458,29,513,487
2,1000,20,7.7,28,99,939,43,11,7,61,9.362909575,102,242,20.86904313,9.79083672,9.05454535,9.730782686,518,26,421,35,544,456
6,1000,20,7.7,28,83,955,26,12,7,45,8.750349271,92,194,21.17605151,9.514513736,8.67379365,8.820451927,458,20,497,25,478,522
3,1000,20,7.7,28,86,953,22,17,8,47,8.798381832,91,233,21.6059341,9.640860867,8.17497219,9.431846468,485,19,468,28,504,496
7,1000,20,7.7,28,89,958,29,6,7,42,8.740253991,71,202,20.92970813,9.247977251,8.27540014,9.227969506,496,16,462,26,512,488
8,1000,20,7.7,28,85,947,29,16,8,53,8.612729442,95,216,21.05949934,9.537080777,8.548476556,8.682616192,495,26,452,27,521,479
5,1000,20,7.7,28,100,952,29,8,11,48,9.024318563,101,197,21.37293228,9.30998808,8.710100882,9.319049875,461,23,491,25,484,516
1,1000,20,7.7,28,76,958,33,4,5,42,8.439769193,84,195,21.07787708,9.204573369,8.070660118,8.81483164,489,15,469,27,504,496
4,1000,20,7.7,28,96,955,26,9,10,45,8.845304993,112,220,21.11975395,9.788662503,8.197072049,9.528145855,496,17,459,28,513,487
2,1000,20,7.7,28,100,940,41,12,7,60,9.357890582,114,219,20.91141697,9.804861315,9.067069127,9.704835475,518,26,422,34,544,456
3,1000,20,7.7,28,87,954,22,16,8,46,8.779139867,97,232,21.62483408,9.65096263,8.15949431,9.408779706,485,19,469,27,504,496
6,1000,20,7.7,28,84,955,27,12,6,45,8.747502423,99,203,21.18438845,9.517451222,8.679632273,8.809651718,458,20,497,25,478,522
7,1000,20,7.7,28,90,959,29,5,7,41,8.760175126,83,208,20.94372798,9.258954114,8.27265546,9.271671168,497,15,462,26,512,488
8,1000,20,7.7,28,86,947,28,17,8,53,8.618455588,105,213,21.0765138,9.552353237,8.550417776,8.692459137,494,27,453,26,521,479
5,1000,20,7.7,28,101,952,29,8,11,48,9.027535117,96,240,21.37879759,9.310090197,8.769844133,9.269245264,461,23,491,25,484,516
4,1000,20,7.7,28,97,955,27,9,9,45,8.844282301,108,213,21.13056966,9.812900444,8.197706831,9.525377199,496,17,459,28,513,487
2,1000,20,7.7,28,101,941,39,13,7,59,9.36831234,110,225,20.94284101,9.815181673,9.127678845,9.655383878,518,26,423,33,544,456
1,1000,20,7.7,28,77,958,33,4,5,42,8.450119322,121,219,21.11038397,9.2289541,8.072945843,8.833376243,489,15,469,27,504,496
3,1000,20,7.7,28,88,953,21,18,8,47,8.824665088,96,239,21.65153241,9.648814399,8.201546115,9.457834366,484,20,469,27,504,496
7,1000,20,7.7,28,91,959,30,4,7,41,8.801214458,93,216,20.96074001,9.271419272,8.354915259,9.269462798,496,16,463,25,512,488
6,1000,20,7.7,28,85,955,28,11,6,45,8.739128153,96,227,21.16498271,9.524567557,8.682498305,8.790984605,458,20,497,25,478,522
5,1000,20,7.7,28,102,952,28,9,11,48,9.0303704,92,217,21.40596611,9.324777291,8.768215084,9.276268022,461,23,491,25,484,516
4,1000,20,7.7,28,98,954,28,9,9,46,8.862309523,111,216,21.13944933,9.830596425,8.206745999,9.552872332,496,17,458,29,513,487
2,1000,20,7.7,28,102,943,36,14,7,57,9.347186692,105,220,20.96212892,9.827226579,9.094042379,9.649183417,519,25,424,32,544,456
8,1000,20,7.7,28,87,947,28,16,9,53,8.627418456,109,237,21.0994676,9.545922243,8.553961865,8.707315916,494,27,453,26,521,479
3,1000,20,7.7,28,89,950,23,19,8,50,8.895281847,89,216,21.66732135,9.655807692,8.291716521,9.508582098,483,21,467,29,504,496
1,1000,20,7.7,28,78,960,29,6,5,40,8.488819576,103,211,21.12677892,9.244008066,8.046912166,8.937854524,491,13,469,27,504,496
5,1000,20,7.7,28,103,953,28,8,11,47,9.038274877,96,205,21.42351839,9.339097598,8.739795902,9.318243528,462,22,491,25,484,516
7,1000,20,7.7,28,92,959,30,4,7,41,8.809286718,108,227,20.98730755,9.298698447,8.383827063,9.255670617,496,16,463,25,512,488
4,1000,20,7.7,28,99,953,28,10,9,47,8.887890486,96,221,21.13901874,9.82947398,8.217742276,9.593816629,496,17,457,30,513,487
2,1000,20,7.7,28,103,941,37,15,7,59,9.35713008,95,205,20.97901709,9.846105833,9.084034644,9.682928143,519,25,422,34,544,456
6,1000,20,7.7,28,86,954,28,12,6,46,8.775951694,104,207,21.16352398,9.533705063,8.746929639,8.802527445,458,20,496,26,478,522
8,1000,20,7.7,28,88,949,26,16,9,51,8.61373348,92,195,21.09584158,9.550855662,8.556319084,8.676182123,495,26,454,25,521,479
5,1000,20,7.7,28,104,951,30,9,10,49,9.070332193,116,194,21.43361983,9.361152718,8.756603163,9.364605158,461,23,490,26,484,516
9,1000,20,7.7,28,0,948,30,8,14,52,7.045,108,225,20.12671953,8.911574287,6.438223938,7.697095436,499,19,449,33,518,482
4,1000,20,7.7,28,100,952,29,10,9,48,8.918793499,108,219,21.16282539,9.841165802,8.265781043,9.606669043,495,18,457,30,513,487
3,1000,20,7.7,28,90,950,23,19,8,50,8.908709788,103,221,21.67509971,9.665183158,8.295052146,9.532265134,483,21,467,29,504,496
2,1000,20,7.7,28,104,940,39,15,6,60,9.360126647,95,237,20.96669524,9.834100714,9.067710959,9.708973433,517,27,423,33,544,456
10,1000,20,7.7,28,0,935,33,13,19,65,7.567,100,201,19.91005134,8.970817583,6.545454545,8.613360324,486,20,449,45,506,494
7,1000,20,7.7,28,93,958,29,6,7,42,8.850306253,115,202,20.99390187,9.304795732,8.372865767,9.351227418,496,16,462,26,512,488
1,1000,20,7.7,28,79,959,30,6,5,41,8.499108075,97,196,21.14100675,9.238225034,8.042369439,8.963213463,490,14,469,27,504,496
6,1000,20,7.7,28,87,953,27,13,7,47,8.809982332,100,204,21.16505452,9.528036536,8.780673628,8.83682057,458,20,495,27,478,522
8,1000,20,7.7,28,89,949,27,14,10,51,8.624390336,90,221,21.10204831,9.552203923,8.566795394,8.687035357,495,26,454,25,521,479
9,1000,20,7.7,28,1,946,31,9,14,54,7.093079744,87,197,20.14396973,8.93850232,6.492687482,7.738314582,498,20,448,34,518,482
4,1000,20,7.7,28,101,954,29,8,9,46,8.896619894,110,211,21.17027285,9.834071518,8.236120201,9.592382405,496,17,458,29,513,487
10,1000,20,7.7,28,1,937,31,13,19,63,7.55410727,92,174,19.91648179,8.970657063,6.531446346,8.601610159,487,19,450,44,506,494
3,1000,20,7.7,28,91,950,24,19,7,50,8.915911111,107,234,21.69238856,9.669871185,8.33601676,9.505158597,483,21,467,29,504,496
7,1000,20,7.7,28,94,955,32,6,7,45,8.873068924,93,211,20.99695013,9.30422679,8.399329879,9.37010661,494,18,461,27,512,488
1,1000,20,7.7,28,80,959,30,6,5,41,8.52352689,89,220,21.16354398,9.236266766,8.068967426,8.985417957,490,14,469,27,504,496
6,1000,20,7.7,28,88,953,27,12,8,47,8.83260081,102,232,21.18252341,9.540155106,8.83153082,8.833580609,458,20,495,27,478,522
9,1000,20,7.7,28,2,948,30,9,13,52,7.11273923,93,220,20.18584276,8.958493733,6.53717493,7.731291735,499,19,449,33,518,482
4,1000,20,7.7,28,102,954,28,8,10,46,8.884650334,114,227,21.19824882,9.84272016,8.205714156,9.599833619,497,16,457,30,513,487
8,1000,20,7.7,28,90,950,26,14,10,50,8.634940201,125,224,21.11852966,9.565217403,8.614635611,8.657025151,496,25,454,25,521,479
10,1000,20,7.7,28,2,938,31,12,19,62,7.577508696,86,209,19.93770931,8.979936715,6.52826636,8.652238701,489,17,449,45,506,494
3,1000,20,7.7,28,92,950,24,19,7,50,8.965523713,83,200,21.69489594,9.66351843,8.393760828,9.54650858,483,21,467,29,504,496
7,1000,20,7.7,28,95,954,33,6,7,46,8.896788741,99,205,21.01072001,9.304490296,8.406736672,9.410941732,494,18,460,28,512,488
1,1000,20,7.7,28,81,959,30,6,5,41,8.526765747,86,202,21.19578196,9.251748619,8.08371132,8.976966213,490,14,469,27,504,496
4,1000,20,7.7,28,103,953,29,8,10,47,8.928945053,102,231,21.21874629,9.872454821,8.283281956,9.609078869,495,18,458,29,513,487
9,1000,20,7.7,28,3,948,29,10,13,52,7.128429053,87,208,20.20598609,8.968675091,6.561897994,7.737273634,499,19,449,33,518,482
6,1000,20,7.7,28,89,951,28,13,8,49,8.898524931,105,219,21.18778846,9.548628259,8.933587604,8.866417733,456,22,495,27,478,522
10,1000,20,7.7,28,3,940,31,11,18,60,7.583063173,96,216,19.95081867,8.967500947,6.604381157,8.585518842,489,17,451,43,506,494
8,1000,20,7.7,28,91,949,26,15,10,51,8.651602192,109,230,21.13299822,9.550980167,8.651468332,8.65174779,495,26,454,25,521,479
3,1000,20,7.7,28,93,950,24,19,7,50,9.011214557,96,230,21.69207185,9.696538045,8.442615026,9.588985048,483,21,467,29,504,496
4,1000,20,7.7,28,104,952,30,8,10,48,8.962224428,103,222,21.22555991,9.895228654,8.326747984,9.631627746,495,18,457,30,513,487
11,1000,20,7.7,28,0,936,31,13,20,64,7.447,73,215,19.80323911,8.991221304,6.202868852,8.6328125,467,21,469,43,488,512
7,1000,20,7.7,28,96,953,34,6,7,47,8.942414972,88,216,21.04266033,9.31750732,8.472940574,9.434978276,493,19,460,28,512,488
9,1000,20,7.7,28,4,950,28,8,14,50,7.157630472,75,197,20.22390894,8.993292909,6.595361027,7.761895146,500,18,450,32,518,482
10,1000,20,7.7,28,4,940,31,11,18,60,7.618902185,96,215,19.95755871,8.991405976,6.631904354,8.629875672,489,17,451,43,506,494
6,1000,20,7.7,28,90,951,28,13,8,49,8.890251162,89,211,21.21136873,9.566616959,8.945058069,8.840063994,455,23,496,26,478,522
1,1000,20,7.7,28,82,957,31,6,6,43,8.538548763,96,234,21.21197144,9.257637291,8.097354295,8.986859271,489,15,468,28,504,496
8,1000,20,7.7,28,92,948,28,14,10,52,8.630773886,101,195,21.15097069,9.549139497,8.635757295,8.625353518,494,27,454,25,521,479
3,1000,20,7.7,28,94,948,25,20,7,52,9.010774894,98,243,21.70593773,9.704266661,8.435257868,9.595574453,482,22,466,30,504,496
11,1000,20,7.7,28,1,937,30,13,20,63,7.473276449,82,194,19.8506466,8.990643159,6.246531037,8.642518171,467,21,470,42,488,512
9,1000,20,7.7,28,5,952,26,8,14,48,7.160875898,89,228,20.23068642,9.006986526,6.609246816,7.753705493,501,17,451,31,518,482
7,1000,20,7.7,28,97,952,35,6,7,48,8.948965652,95,222,21.06214874,9.328745719,8.488636312,9.43193414,492,20,460,28,512,488
10,1000,20,7.7,28,5,941,31,11,17,59,7.594526573,91,215,19.97147235,9.000830071,6.63513825,8.577219875,490,16,451,43,506,494
6,1000,20,7.7,28,91,951,28,13,8,49,8.88805749,97,224,21.23149276,9.575429629,8.972328489,8.810889793,455,23,496,26,478,522
8,1000,20,7.7,28,93,946,30,14,10,54,8.68691903,104,231,21.19038755,9.54156628,8.66485636,8.710916215,493,28,453,26,521,479
1,1000,20,7.7,28,83,956,33,6,5,44,8.546737479,96,211,21.20473023,9.246802174,8.093115388,9.007676055,489,15,467,29,504,496
3,1000,20,7.7,28,95,948,24,20,8,52,9.09288726,104,231,21.71797499,9.734724048,8.507122296,9.688100046,482,22,466,30,504,496
9,1000,20,7.7,28,6,953,25,8,14,47,7.202857345,96,216,20.23703234,9.011210913,6.627630252,7.821047457,501,17,452,30,518,482
11,1000,20,7.7,28,2,936,31,13,20,64,7.497644726,107,211,19.85622606,8.985780217,6.271659208,8.666162172,466,22,470,42,488,512
7,1000,20,7.7,28,98,953,34,6,7,47,8.962036484,81,192,21.09967693,9.330413274,8.526222073,9.419284391,493,19,460,28,512,488
10,1000,20,7.7,28,6,941,31,11,17,59,7.658614237,93,206,19.99844566,8.985201291,6.713952248,8.62622348,491,15,450,44,506,494
6,1000,20,7.7,28,92,952,27,13,8,48,8.88259771,103,218,21.23301216,9.583714117,8.987055794,8.786944521,456,22,496,26,478,522
8,1000,20,7.7,28,94,946,30,14,10,54,8.703188805,81,222,21.19223948,9.560127191,8.678754342,8.729765747,493,28,453,26,521,479
3,1000,20,7.7,28,96,947,25,20,8,53,9.124868572,111,198,21.73774303,9.723790191,8.588146495,9.670247456,482,22,465,31,504,496
1,1000,20,7.7,28,84,955,34,6,5,45,8.583316043,82,215,21.23200051,9.246969046,8.17898504,8.994168513,488,16,467,29,504,496
9,1000,20,7.7,28,7,955,23,8,14,45,7.21677395,93,212,20.23390606,9.009253598,6.648767737,7.827203863,502,16,453,29,518,482
7,1000,20,7.7,28,99,953,34,6,7,47,8.991063631,94,217,21.11375687,9.331533642,8.526212043,9.478776772,493,19,460,28,512,488
11,1000,20,7.7,28,3,939,28,13,20,61,7.497532295,90,218,19.87622436,8.986812828,6.320657028,8.619241535,466,22,473,39,488,512
10,1000,20,7.7,28,7,940,32,11,17,60,7.681429895,102,205,20.01226965,9.009669483,6.718692518,8.667553604,490,16,450,44,506,494
6,1000,20,7.7,28,93,952,27,13,8,48,8.910926714,102,227,21.26008382,9.594717864,9.030742559,8.801210289,457,21,495,27,478,522
8,1000,20,7.7,28,95,946,30,14,10,54,8.685116581,98,204,21.20588869,9.559070456,8.668687705,8.702985984,493,28,453,26,521,479
3,1000,20,7.7,28,97,946,26,21,7,54,9.136613694,114,222,21.74947023,9.735522178,8.608222113,9.673527721,481,23,465,31,504,496
9,1000,20,7.7,28,8,955,23,8,14,45,7.240424541,85,213,20.24317921,9.011027246,6.661396404,7.862699593,502,16,453,29,518,482
7,1000,20,7.7,28,100,954,32,7,7,46,9.04056438,98,233,21.12286078,9.333637112,8.600185951,9.502600764,493,19,461,27,512,488
1,1000,20,7.7,28,85,955,33,7,5,45,8.629398279,85,198,21.25457013,9.261986403,8.25473017,9.010109422,487,17,468,28,504,496
11,1000,20,7.7,28,4,939,27,15,19,61,7.50261235,83,182,19.91075244,8.991449684,6.358844218,8.592766351,467,21,472,40,488,512
10,1000,20,7.7,28,8,940,32,11,17,60,7.710197932,90,202,20.04923215,9.016155563,6.751713416,8.691965472,490,16,450,44,506,494
6,1000,20,7.7,28,94,953,26,12,9,47,8.937473863,96,214,21.29149008,9.597470761,9.057158539,8.827877551,457,21,496,26,478,522
3,1000,20,7.7,28,98,944,27,22,7,56,9.159833726,87,239,21.78337004,9.72531702,8.612092996,9.716408985,480,24,464,32,504,496
8,1000,20,7.7,28,96,946,30,14,10,54,8.675401818,105,202,21.21098789,9.554605735,8.673611687,8.677348913,493,28,453,26,521,479
9,1000,20,7.7,28,9,955,23,8,14,45,7.294747012,96,204,20.24639172,9.020309519,6.697742298,7.93634129,502,16,453,29,518,482
7,1000,20,7.7,28,101,951,35,6,8,49,9.073768614,94,217,21.14560709,9.336409168,8.623036844,9.546667521,492,20,459,29,512,488
10,1000,20,7.7,28,9,939,32,12,17,61,7.726525489,88,205,20.07375273,9.023386542,6.726635108,8.750704706,490,16,449,45,506,494
11,1000,20,7.7,28,5,938,28,14,20,62,7.52647979,105,204,19.92558313,9.000335609,6.375238407,8.623756733,467,21,471,41,488,512
1,1000,20,7.7,28,86,958,31,6,5,42,8.603124491,115,214,21.26547448,9.276524532,8.266943017,8.944728248,487,17,471,25,504,496
6,1000,20,7.7,28,95,953,25,12,10,47,8.943498999,87,226,21.30039118,9.601262219,9.008904068,8.883607001,457,21,496,26,478,522
3,1000,20,7.7,28,99,946,27,20,7,54,9.137285964,117,210,21.7896177,9.768594079,8.618529664,9.664409301,481,23,465,31,504,496
9,1000,20,7.7,28,10,955,23,8,14,45,7.322694593,98,224,20.25169848,9.052610935,6.725436402,7.96456128,503,15,452,30,518,482
8,1000,20,7.7,28,97,946,30,14,10,54,8.676545102,112,217,21.23727482,9.553269066,8.660537546,8.693956244,493,28,453,26,521,479
7,1000,20,7.7,28,102,951,35,6,8,49,9.120869289,81,197,21.16677814,9.341952811,8.657398152,9.607134089,492,20,459,29,512,488
10,1000,20,7.7,28,10,940,32,11,17,60,7.784725304,86,206,20.09578516,9.043288806,6.818950424,8.773960302,490,16,450,44,506,494
11,1000,20,7.7,28,6,939,28,14,19,61,7.527786181,102,202,19.93416859,9.000796898,6.406629075,8.596389048,467,21,472,40,488,512
